customer_id,gender,wealth_segment,age,age_group,state,brand,product_line,product_class,product_size,list_price,standard_cost,product_profit
539,Male,High Net Worth,43.0,Adult,NSW,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
539,Male,High Net Worth,43.0,Adult,NSW,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
539,Male,High Net Worth,43.0,Adult,NSW,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
539,Male,High Net Worth,43.0,Adult,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
539,Male,High Net Worth,43.0,Adult,NSW,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
539,Male,High Net Worth,43.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
540,Female,Mass Customer,17.0,Teen,NSW,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
540,Female,Mass Customer,17.0,Teen,NSW,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
540,Female,Mass Customer,17.0,Teen,NSW,Solex,Standard,medium,large,202.62,151.96,50.66
540,Female,Mass Customer,17.0,Teen,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
540,Female,Mass Customer,17.0,Teen,NSW,Solex,Standard,medium,large,1071.23,380.74,690.49
540,Female,Mass Customer,17.0,Teen,NSW,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
541,Female,Affluent Customer,52.0,Elder,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
541,Female,Affluent Customer,52.0,Elder,NSW,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
541,Female,Affluent Customer,52.0,Elder,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
541,Female,Affluent Customer,52.0,Elder,NSW,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
541,Female,Affluent Customer,52.0,Elder,NSW,Solex,Standard,medium,medium,478.16,298.72,179.44
542,Female,Mass Customer,51.0,Elder,NSW,Solex,Standard,medium,large,1071.23,380.74,690.49
542,Female,Mass Customer,51.0,Elder,NSW,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
542,Female,Mass Customer,51.0,Elder,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
542,Female,Mass Customer,51.0,Elder,NSW,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
542,Female,Mass Customer,51.0,Elder,NSW,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
542,Female,Mass Customer,51.0,Elder,NSW,Solex,Road,medium,large,1777.8,820.78,957.02
543,Male,Affluent Customer,45.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
543,Male,Affluent Customer,45.0,Adult,NSW,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
543,Male,Affluent Customer,45.0,Adult,NSW,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
543,Male,Affluent Customer,45.0,Adult,NSW,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
543,Male,Affluent Customer,45.0,Adult,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
544,Male,High Net Worth,28.0,Young Adult,QLD,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
544,Male,High Net Worth,28.0,Young Adult,QLD,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
544,Male,High Net Worth,28.0,Young Adult,QLD,OHM Cycles,Road,medium,medium,742.54,667.4,75.13999999999999
544,Male,High Net Worth,28.0,Young Adult,QLD,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
545,Female,Mass Customer,40.0,Adult,NSW,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
545,Female,Mass Customer,40.0,Adult,NSW,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
545,Female,Mass Customer,40.0,Adult,NSW,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
545,Female,Mass Customer,40.0,Adult,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
545,Female,Mass Customer,40.0,Adult,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
545,Female,Mass Customer,40.0,Adult,NSW,Solex,Standard,medium,large,1071.23,380.74,690.49
546,Female,Mass Customer,37.0,Adult,VIC,Solex,Standard,medium,large,1071.23,380.74,690.49
546,Female,Mass Customer,37.0,Adult,VIC,Trek Bicycles,Standard,high,medium,495.72,297.43,198.29000000000002
546,Female,Mass Customer,37.0,Adult,VIC,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
546,Female,Mass Customer,37.0,Adult,VIC,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
546,Female,Mass Customer,37.0,Adult,VIC,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
547,Female,Mass Customer,22.0,Young Adult,VIC,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
547,Female,Mass Customer,22.0,Young Adult,VIC,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
547,Female,Mass Customer,22.0,Young Adult,VIC,Solex,Standard,medium,large,202.62,151.96,50.66
547,Female,Mass Customer,22.0,Young Adult,VIC,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
547,Female,Mass Customer,22.0,Young Adult,VIC,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
547,Female,Mass Customer,22.0,Young Adult,VIC,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
549,Male,Mass Customer,33.0,Adult,NSW,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
549,Male,Mass Customer,33.0,Adult,NSW,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
549,Male,Mass Customer,33.0,Adult,NSW,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
549,Male,Mass Customer,33.0,Adult,NSW,OHM Cycles,Road,medium,small,1810.0,1610.9,199.0999999999999
549,Male,Mass Customer,33.0,Adult,NSW,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
549,Male,Mass Customer,33.0,Adult,NSW,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
549,Male,Mass Customer,33.0,Adult,NSW,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76
549,Male,Mass Customer,33.0,Adult,NSW,Solex,Standard,medium,medium,441.49,84.99,356.5
550,Female,Mass Customer,42.0,Adult,NSW,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
550,Female,Mass Customer,42.0,Adult,NSW,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
550,Female,Mass Customer,42.0,Adult,NSW,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
550,Female,Mass Customer,42.0,Adult,NSW,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
550,Female,Mass Customer,42.0,Adult,NSW,OHM Cycles,Road,medium,medium,742.54,667.4,75.13999999999999
551,Female,High Net Worth,31.0,Adult,VIC,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
551,Female,High Net Worth,31.0,Adult,VIC,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
551,Female,High Net Worth,31.0,Adult,VIC,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
551,Female,High Net Worth,31.0,Adult,VIC,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
552,Male,High Net Worth,40.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
552,Male,High Net Worth,40.0,Adult,NSW,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
552,Male,High Net Worth,40.0,Adult,NSW,Solex,Standard,medium,medium,441.49,84.99,356.5
552,Male,High Net Worth,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
553,Female,Affluent Customer,39.0,Adult,QLD,Solex,Standard,medium,medium,575.27,431.45,143.82
553,Female,Affluent Customer,39.0,Adult,QLD,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
553,Female,Affluent Customer,39.0,Adult,QLD,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
553,Female,Affluent Customer,39.0,Adult,QLD,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
553,Female,Affluent Customer,39.0,Adult,QLD,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
553,Female,Affluent Customer,39.0,Adult,QLD,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
554,Female,Mass Customer,63.0,Elder,VIC,Solex,Standard,low,medium,1289.85,74.51,1215.34
554,Female,Mass Customer,63.0,Elder,VIC,Solex,Standard,low,medium,945.04,507.58,437.46
554,Female,Mass Customer,63.0,Elder,VIC,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
555,Male,Mass Customer,48.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
555,Male,Mass Customer,48.0,Adult,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
555,Male,Mass Customer,48.0,Adult,NSW,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
555,Male,Mass Customer,48.0,Adult,NSW,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
556,Female,Mass Customer,61.0,Elder,VIC,Solex,Road,medium,large,1777.8,820.78,957.02
556,Female,Mass Customer,61.0,Elder,VIC,Solex,Standard,high,medium,748.17,448.9,299.27
556,Female,Mass Customer,61.0,Elder,VIC,Solex,Standard,medium,medium,1151.96,649.49,502.47
556,Female,Mass Customer,61.0,Elder,VIC,Solex,Touring,medium,large,2083.94,675.03,1408.91
556,Female,Mass Customer,61.0,Elder,VIC,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
557,Female,Affluent Customer,57.0,Elder,NSW,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
557,Female,Affluent Customer,57.0,Elder,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
558,Female,Mass Customer,45.0,Adult,QLD,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
558,Female,Mass Customer,45.0,Adult,QLD,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
558,Female,Mass Customer,45.0,Adult,QLD,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26
558,Female,Mass Customer,45.0,Adult,QLD,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
558,Female,Mass Customer,45.0,Adult,QLD,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
558,Female,Mass Customer,45.0,Adult,QLD,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
558,Female,Mass Customer,45.0,Adult,QLD,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
559,Female,High Net Worth,30.0,Adult,QLD,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
559,Female,High Net Worth,30.0,Adult,QLD,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
559,Female,High Net Worth,30.0,Adult,QLD,OHM Cycles,Standard,low,medium,71.16,56.93,14.229999999999997
559,Female,High Net Worth,30.0,Adult,QLD,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
560,Female,Affluent Customer,65.0,Senior,NSW,Solex,Standard,high,medium,748.17,448.9,299.27
560,Female,Affluent Customer,65.0,Senior,NSW,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
560,Female,Affluent Customer,65.0,Senior,NSW,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
560,Female,Affluent Customer,65.0,Senior,NSW,Solex,Standard,medium,medium,1151.96,649.49,502.47
560,Female,Affluent Customer,65.0,Senior,NSW,Solex,Standard,medium,medium,575.27,431.45,143.82
560,Female,Affluent Customer,65.0,Senior,NSW,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
561,Female,Mass Customer,41.0,Adult,NSW,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
561,Female,Mass Customer,41.0,Adult,NSW,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
561,Female,Mass Customer,41.0,Adult,NSW,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
561,Female,Mass Customer,41.0,Adult,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
561,Female,Mass Customer,41.0,Adult,NSW,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
561,Female,Mass Customer,41.0,Adult,NSW,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
562,Female,Mass Customer,48.0,Adult,NSW,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43
562,Female,Mass Customer,48.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
562,Female,Mass Customer,48.0,Adult,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
562,Female,Mass Customer,48.0,Adult,NSW,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
562,Female,Mass Customer,48.0,Adult,NSW,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48000000000002
563,Male,Mass Customer,44.0,Adult,NSW,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
563,Male,Mass Customer,44.0,Adult,NSW,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
563,Male,Mass Customer,44.0,Adult,NSW,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48000000000002
563,Male,Mass Customer,44.0,Adult,NSW,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
563,Male,Mass Customer,44.0,Adult,NSW,Solex,Standard,medium,medium,575.27,431.45,143.82
563,Male,Mass Customer,44.0,Adult,NSW,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
563,Male,Mass Customer,44.0,Adult,NSW,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
564,Female,High Net Worth,35.0,Adult,QLD,Solex,Standard,medium,medium,1151.96,649.49,502.47
564,Female,High Net Worth,35.0,Adult,QLD,WeareA2B,Road,low,small,1172.78,1043.77,129.01
564,Female,High Net Worth,35.0,Adult,QLD,Solex,Standard,medium,large,202.62,151.96,50.66
564,Female,High Net Worth,35.0,Adult,QLD,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
564,Female,High Net Worth,35.0,Adult,QLD,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
564,Female,High Net Worth,35.0,Adult,QLD,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
565,Male,Mass Customer,59.0,Elder,NSW,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
565,Male,Mass Customer,59.0,Elder,NSW,Solex,Standard,medium,large,1071.23,380.74,690.49
565,Male,Mass Customer,59.0,Elder,NSW,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
565,Male,Mass Customer,59.0,Elder,NSW,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
565,Male,Mass Customer,59.0,Elder,NSW,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
565,Male,Mass Customer,59.0,Elder,NSW,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
565,Male,Mass Customer,59.0,Elder,NSW,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
565,Male,Mass Customer,59.0,Elder,NSW,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
565,Male,Mass Customer,59.0,Elder,NSW,Solex,Standard,medium,large,1071.23,380.74,690.49
565,Male,Mass Customer,59.0,Elder,NSW,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
566,Female,High Net Worth,40.0,Adult,NSW,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
566,Female,High Net Worth,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
566,Female,High Net Worth,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
567,Male,Affluent Customer,53.0,Elder,VIC,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
567,Male,Affluent Customer,53.0,Elder,VIC,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
567,Male,Affluent Customer,53.0,Elder,VIC,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
567,Male,Affluent Customer,53.0,Elder,VIC,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
568,Male,Mass Customer,61.0,Elder,VIC,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
568,Male,Mass Customer,61.0,Elder,VIC,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
568,Male,Mass Customer,61.0,Elder,VIC,OHM Cycles,Road,high,large,12.01,7.21,4.8
568,Male,Mass Customer,61.0,Elder,VIC,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
568,Male,Mass Customer,61.0,Elder,VIC,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
568,Male,Mass Customer,61.0,Elder,VIC,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
568,Male,Mass Customer,61.0,Elder,VIC,Trek Bicycles,Standard,high,medium,495.72,297.43,198.29000000000002
569,Male,Mass Customer,42.0,Adult,VIC,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
569,Male,Mass Customer,42.0,Adult,VIC,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
569,Male,Mass Customer,42.0,Adult,VIC,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
569,Male,Mass Customer,42.0,Adult,VIC,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
570,Male,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,small,175.89,131.92,43.97
570,Male,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
570,Male,Mass Customer,40.0,Adult,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
570,Male,Mass Customer,40.0,Adult,NSW,Solex,Road,medium,large,1777.8,820.78,957.02
570,Male,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
570,Male,Mass Customer,40.0,Adult,NSW,Solex,Standard,medium,medium,1577.53,826.51,751.02
571,Female,Mass Customer,60.0,Elder,NSW,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
571,Female,Mass Customer,60.0,Elder,NSW,WeareA2B,Standard,medium,medium,1065.03,230.09,834.9399999999999
571,Female,Mass Customer,60.0,Elder,NSW,Solex,Touring,medium,large,2083.94,675.03,1408.91
572,Male,High Net Worth,51.0,Elder,NSW,Norco Bicycles,Road,high,large,774.53,464.72,309.80999999999995
572,Male,High Net Worth,51.0,Elder,NSW,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
572,Male,High Net Worth,51.0,Elder,NSW,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
572,Male,High Net Worth,51.0,Elder,NSW,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
572,Male,High Net Worth,51.0,Elder,NSW,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
572,Male,High Net Worth,51.0,Elder,NSW,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
573,Male,Mass Customer,24.0,Young Adult,VIC,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
573,Male,Mass Customer,24.0,Young Adult,VIC,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
574,Male,Mass Customer,28.0,Young Adult,VIC,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
574,Male,Mass Customer,28.0,Young Adult,VIC,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
574,Male,Mass Customer,28.0,Young Adult,VIC,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
574,Male,Mass Customer,28.0,Young Adult,VIC,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
575,Male,High Net Worth,62.0,Elder,NSW,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
575,Male,High Net Worth,62.0,Elder,NSW,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
576,Male,Mass Customer,41.0,Adult,NSW,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
576,Male,Mass Customer,41.0,Adult,NSW,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
576,Male,Mass Customer,41.0,Adult,NSW,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
576,Male,Mass Customer,41.0,Adult,NSW,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
576,Male,Mass Customer,41.0,Adult,NSW,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
576,Male,Mass Customer,41.0,Adult,NSW,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
577,Female,Mass Customer,62.0,Elder,NSW,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
577,Female,Mass Customer,62.0,Elder,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
577,Female,Mass Customer,62.0,Elder,NSW,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
577,Female,Mass Customer,62.0,Elder,NSW,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
577,Female,Mass Customer,62.0,Elder,NSW,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
577,Female,Mass Customer,62.0,Elder,NSW,Norco Bicycles,Road,high,large,774.53,464.72,309.80999999999995
577,Female,Mass Customer,62.0,Elder,NSW,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
577,Female,Mass Customer,62.0,Elder,NSW,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
577,Female,Mass Customer,62.0,Elder,NSW,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
577,Female,Mass Customer,62.0,Elder,NSW,Solex,Standard,medium,medium,1945.43,333.18,1612.25
577,Female,Mass Customer,62.0,Elder,NSW,WeareA2B,Road,low,small,1172.78,1043.77,129.01
578,Female,High Net Worth,23.0,Young Adult,NSW,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
578,Female,High Net Worth,23.0,Young Adult,NSW,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
578,Female,High Net Worth,23.0,Young Adult,NSW,OHM Cycles,Road,medium,medium,742.54,667.4,75.13999999999999
578,Female,High Net Worth,23.0,Young Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
578,Female,High Net Worth,23.0,Young Adult,NSW,Solex,Standard,medium,medium,441.49,84.99,356.5
578,Female,High Net Worth,23.0,Young Adult,NSW,OHM Cycles,Standard,high,medium,1458.17,874.9,583.2700000000001
578,Female,High Net Worth,23.0,Young Adult,NSW,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
579,Female,Mass Customer,44.0,Adult,NSW,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
579,Female,Mass Customer,44.0,Adult,NSW,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
579,Female,Mass Customer,44.0,Adult,NSW,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26
579,Female,Mass Customer,44.0,Adult,NSW,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
579,Female,Mass Customer,44.0,Adult,NSW,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
579,Female,Mass Customer,44.0,Adult,NSW,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
579,Female,Mass Customer,44.0,Adult,NSW,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
579,Female,Mass Customer,44.0,Adult,NSW,OHM Cycles,Road,high,large,12.01,7.21,4.8
579,Female,Mass Customer,44.0,Adult,NSW,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
580,Male,Mass Customer,43.0,Adult,NSW,Solex,Standard,low,medium,945.04,507.58,437.46
580,Male,Mass Customer,43.0,Adult,NSW,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
580,Male,Mass Customer,43.0,Adult,NSW,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
580,Male,Mass Customer,43.0,Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
580,Male,Mass Customer,43.0,Adult,NSW,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
581,Female,Mass Customer,49.0,Adult,QLD,Solex,Standard,high,medium,748.17,448.9,299.27
581,Female,Mass Customer,49.0,Adult,QLD,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
581,Female,Mass Customer,49.0,Adult,QLD,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
581,Female,Mass Customer,49.0,Adult,QLD,Solex,Touring,medium,large,2083.94,675.03,1408.91
583,Male,Mass Customer,32.0,Adult,VIC,Solex,Standard,medium,medium,441.49,84.99,356.5
583,Male,Mass Customer,32.0,Adult,VIC,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
583,Male,Mass Customer,32.0,Adult,VIC,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
583,Male,Mass Customer,32.0,Adult,VIC,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
584,Female,Affluent Customer,23.0,Young Adult,NSW,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
584,Female,Affluent Customer,23.0,Young Adult,NSW,WeareA2B,Standard,medium,small,175.89,131.92,43.97
584,Female,Affluent Customer,23.0,Young Adult,NSW,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
584,Female,Affluent Customer,23.0,Young Adult,NSW,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
585,Female,Mass Customer,40.0,Adult,NSW,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
585,Female,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,small,175.89,131.92,43.97
585,Female,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
585,Female,Mass Customer,40.0,Adult,NSW,Solex,Standard,high,medium,748.17,448.9,299.27
585,Female,Mass Customer,40.0,Adult,NSW,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
585,Female,Mass Customer,40.0,Adult,NSW,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
585,Female,Mass Customer,40.0,Adult,NSW,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
586,Female,Mass Customer,19.0,Teen,NSW,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
586,Female,Mass Customer,19.0,Teen,NSW,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
586,Female,Mass Customer,19.0,Teen,NSW,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
587,Male,Mass Customer,52.0,Elder,NSW,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
587,Male,Mass Customer,52.0,Elder,NSW,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
587,Male,Mass Customer,52.0,Elder,NSW,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
587,Male,Mass Customer,52.0,Elder,NSW,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
587,Male,Mass Customer,52.0,Elder,NSW,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
587,Male,Mass Customer,52.0,Elder,NSW,Solex,Standard,medium,medium,478.16,298.72,179.44
588,Male,Mass Customer,55.0,Elder,QLD,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
